-- id,entity_type,entity_id,focus_keyword,notes,score
80d8217c-5d65-4bc5-a84e-0c5998f5cd55	shop-category	e51b8568-3e53-4ef6-a140-8abe398753e8	bar height tables		
fd139536-c814-4155-846b-f8ebca21df27	shop-category	66fde441-9a42-4648-9ee0-748d95b7f9fa	whiteboards		
e0f324c0-2474-46fc-b169-b0d8a20fc8b2	shop-category	704315c1-1014-4a51-b248-a54cad8ec92e	filing cabinets		
d3ecc8b4-311f-423a-bfe3-bc92a9539efa	shop-category	2bd38b7f-fd18-4413-b878-2906a0e3805d	cantilever chairs		
06820a8c-2154-4d56-a0a4-d2dcb41d98e2	shop-category	1c9c5008-47db-486c-af04-35f57fbc4d72	office pedestals		
f8ec52c6-815d-47b5-a2c4-84b9cec212e8	shop-category	2e1284ab-5d53-45dc-8f53-daf196d7e54a	stacking chairs		
07f7a356-9c8f-46ba-af3e-4bd20d45bd2c	shop-category	7be9b6cb-f5ef-46eb-994d-b66543f813b3	office cupboards		
17ed3fba-bb08-42a8-ac10-1e31621ac3ea	shop-category	d480b7ca-2978-4457-93bb-ff17f084e633	breakout tables		
1046aac2-93a4-47a0-b336-a4c52e72dc98	shop-category	b65bd783-eb96-4bd2-86c1-ac8618e774b8	coffee tables		
d19814d5-a879-418c-8ad5-f2503173499a	shop-category	e6dbefa8-7b1c-4fa6-8ae2-396fb6a2eb26	bistro tables		
5dfa890c-21af-4ba1-a704-6a1f71e5c582	shop-category	8598dc1f-ca4b-416a-bbed-66d0685838bc	soft seating		
c28a5c54-87cb-402d-9d41-e6b1378c4c62	shop-product	f7625222-87f6-4a22-a2c5-7e4c4ad20a2c	bench desk divider screen		93
3d9ac224-785c-44a0-a1f9-2c2c0a3d4b72	shop-product	f4d3e8d7-d63a-4406-8580-1153a2cb5fe1	cable managed crescent corner office desk		89
d0792108-9372-46d7-9231-1111a0d68915	shop-product	43d37bd3-2992-40db-89dc-1c597fa2a021	bench desk with black straight screen		77
e96bab2e-9da1-4896-9ed4-0f52e3744e8c	shop-product	856cde2d-c27d-47ae-80eb-14cd582cd883	2 lever medium back task operator chair		89
cf3e3bad-239d-4dae-a706-682f833125a9	shop-product	dc9bfec5-4262-48b9-80cf-54bd5ac7e9f4	electric sit-stand height adjustable desk frame		89
c961af81-6fb6-4d53-8297-13c3baf172a3	shop-product	c5ee85de-b277-4e56-a842-40a890f36c36	desk screen clamps		93
c6511436-1207-491f-9939-4350c0454460	shop-product	9cd52a32-77ee-46fc-a59b-abdda0029657	medium mesh back operator chair		89
0a5b57e7-c51e-4df7-a81b-ec754a94c2dd	shop-product	24e7d7c0-054f-41f7-835b-90e7cc757659	stackable cantilever visitor chair		89
4419c321-621a-49c3-9d08-df4f83cc3f48	shop-product	cb9e6dba-92ad-4e3e-b925-8b0b9702c00c	milan inspired high back executive chair		86
046fd799-e3a0-438d-8f08-a8cd31003f81	shop-product	12c17a4b-589b-4a88-a3e0-49e9761897b7	self-balancing posture stool		89
937165c3-923d-4afb-acc2-8ca5f73d9244	shop-product	fad5bf25-3451-43d8-8a19-7dfe509c334e	height adjustable office chair arms		93
89ae2c86-57fa-4a41-a01d-f6e930302505	shop-product	b02f586d-67f0-4a11-95d6-90a4c6c93128	high back ergonomic posture chair		86
3e155d67-af36-4a9e-95a8-442bd281fbf2	shop-product	7b919f78-b89e-47b2-87b2-80060dc02efb	5 star office chair base		93
28b02032-0c44-4e51-88a4-6e36677b4800	shop-product	092ea664-0423-4c43-bc95-28917d512ecc	l-shaped corner sofa		89
e837c8d4-4a76-43fe-a8e3-d8d0a89319b0	shop-product	a47da986-9070-4879-b659-c075adee77fd	d-end boardroom meeting table		89
4a9bd22a-d5e3-4725-a3ed-9ad104e2b371	shop-product	05e71154-da9d-4720-9b44-8e4ccf3c69ed	medium back stacking visitor chair		89
435d94b2-dd90-4b65-aaba-ae3d8d0aeaa1	shop-product	fe788c9d-1b4e-45fa-8e59-c0b4f04e8cb7	panel end scalloped desk with storage		89
f426928f-7f85-47ce-8f20-06c42fc5605d	shop-product	2d4f8f65-c6c3-4ba6-a359-7f2b89b2b30e	curved modular soft seating stool		93
fd00dba2-900c-4232-9934-6a993f13517e	shop-product	b284ed5d-6775-4789-af04-6d092d739b9b	round poseur bar table with cross base		89
02dfdbc2-f8cd-4af5-ab77-b203b9259623	shop-product	8023e2c6-62c6-4ea8-85ec-33fc0a96d8e6	cream bouclé footstool		82
d1179ca9-0a5b-46c0-8796-8beb4298d3dd	shop-product	f89b1ccb-4423-4ca6-bafc-e0ace3bf86a8	timber frame fabric visitor chair		93
8379eb11-9513-42d8-9731-1e2a2db329fa	shop-product	451a3469-d5ef-4910-a352-fca2a7c5efaf	cream bouclé curved office sofa		89
792cb81f-f7db-4f13-a482-13cc7f0a6733	core-page	cmrm4vuoe0001jl04rhtaumu5			65
eb522d2a-9fd7-45bf-9ae3-f64bc96de842	core-page	cmrgr8b0l0007l704vddkzioq			75
f2ce29c4-0633-4c43-9c18-7d8def2f0183	core-page	cmrjuc4e60001la04dri5h2if			75
8c84b9e6-8cb7-41a1-a8b1-6bb890606ff1	core-page	c3slmu9u1epbi9ajq5fncv0vs			75
d6e1f4f7-6e90-4e27-beb0-74a2759a42c6	core-page	cdj449v9i4bkh4qhy69dutqzk			75
f58680bc-5a73-47fe-b16c-567c57b7897e	core-page	cmrjisrh60001l4047y31d5gx			75
afdcd7c8-4ce0-462a-b50d-5095b063136d	core-page	c9tbvokh095fxjdt1yfdpus5c			75
2d9fe868-0383-4601-bae0-4efba0195136	core-page	cmrjhpcro0001rnc07olbjsie			75
90cda847-7ac3-4fff-bd79-7fc98e7b367c	gazette-post	838136ca-113d-4948-a821-0d16c505259b			88
e6e846c9-6e3e-40de-891a-26e33e10616d	gazette-post	8c2e9a01-dfa8-44fa-9d25-d61a12d31466			88
9420f305-236d-402d-9035-27ecfd40cf88	gazette-post	17336852-aaa3-44c4-8871-a8b3dafc24df			88
037fd099-f8c3-4e23-9686-e5de54730ad0	shop-product	2f8f9693-eb07-47fa-a20c-94d334c9c888	black executive office chair		82
3ed9b4d7-ead4-4679-b4de-23ee577c861c	gazette-post	323ab43c-1031-48b2-b742-0e38814eb8b3			88
b0a433bd-9767-47bd-ba13-d926e064f7f5	gazette-post	25640cc9-7725-410b-b9ba-c774f90f1e9c			88
b6e3e4df-4247-4b02-af85-3f16509e162b	gazette-post	c540a3e5-6212-4655-8517-be8819f4dcf6			88
7cfcce61-7f01-4d43-a779-c6977e72a4b0	gazette-post	582fb3fe-db1e-4a4e-b1ac-98ef8a611750			83
d36de905-d295-4f6e-b9b7-c71217c6adde	shop-product	33265b6c-0214-46e6-b626-759dca80688f	mesh back task operator office chair		82
2e7bad5e-ef0c-483f-86ad-1f284c537d79	gazette-post	8f26dab0-36b9-4ce7-873d-ecb303c2e619			88
5aba2e1d-2bde-42cd-89e0-e549fc3e3923	gazette-post	65fda91b-1e2d-4982-b064-e9de029e2025			88
e527767d-0d7f-4f19-b2be-274fb2b64634	gazette-post	f67b3dba-c226-4ee8-8d1f-09ffae5c2adc			88
ed5ff8db-5665-46a9-9b34-b035a835f47d	gazette-post	5bd3923e-ba2c-4827-b6c6-6f0fe984cd89			83
7ea4abab-a427-4130-8b5a-0be1c54e0339	gazette-post	b06921dd-aaee-4f77-819a-5ba3339632b1			88
e5159c98-ab79-4965-b6c4-217ecea7e01d	gazette-post	db6fcee4-c085-432f-8039-d9d6e4bd3bfa			88
b26428a3-7270-4f4c-9aec-cc5a8ccf5c64	gazette-post	4507969d-f8bc-41d3-93ff-17f0b33d562e			88
30204660-4d1a-4324-902c-92a0cb315c33	gazette-post	a39b82ff-e3da-4661-a1cd-8ea7b513e936			83
febe236d-9db3-4a41-aa19-f7286b795e24	gazette-post	49c11d91-6211-4353-8ddd-efa9a7cd41a2			88
40796370-5ef1-45f7-84db-c35594ba45c1	gazette-post	85e64bba-0e87-47b1-bf31-c68202f1139e			83
ac6e1e49-d043-4eaf-9f5f-cda508812844	gazette-post	72b93feb-ab2a-4e8a-9cf3-79891c5f4899			88
30804265-2d2c-4e88-9580-726d13596dc0	gazette-post	3e899a57-3b93-4ef1-b047-5a04aa5e27e6			83
3e046ed8-6d1e-4e16-ab52-b6f5625bd530	gazette-post	b746f437-137a-48b6-a843-4e12c2dde9dc			88
168d9b75-6c91-40fe-830f-0b567da3bada	gazette-post	f8f73cf5-7c61-4506-9845-2a9d2b7ff46c			88
f2fbd077-ddbe-4760-9cc7-c20a1e788fe6	gazette-post	d89bc775-e5b2-4bd8-a5ae-75dae8cb1363			83
dfb1e131-b0a5-46e1-b514-e0a5cd86ee92	shop-product	1ff8fe9e-ec0d-4406-b01e-3670d8f8f1e9	tripod projection screen		93
71e8edf6-a69f-4bd8-b46d-65c7408f19db	shop-product	0bf1f37b-51e4-44bc-bffe-895fba6ef064	felt pin board		89
e5ca1400-6e86-4c2b-b8ea-6c20e9f0b0d4	shop-product	3a4e67c6-d59c-4a2f-84a2-e25ddb98ea3e	cantilever scalloped desk with storage		89
0ffcef54-bae4-470d-b2a2-6fdf40bfea8d	shop-product	2cef94ed-7898-4b20-81bf-75ee710e7725	dry wipe whiteboard		93
1e007603-da93-4814-bbb6-12208d99f48c	shop-product	3e51d6ef-33fc-4c2a-a962-6a3e45329bd7	cantilever office desk with storage		89
c66ac689-30de-453a-9c09-e183b8ab604a	shop-product	4dfb0574-a441-4604-b25c-dfd4f0e89496	cork pin board		89
a8470919-563a-4ca5-b57e-3b7d4f43c7ec	shop-product	65d9a6f3-ec93-408a-835a-2bedab9809d9	cantilever rectangular office desk		93
5b7425c2-2913-4d69-9a36-f751420a3aea	shop-product	ddcd7899-ef1c-45bd-a80d-bfc17000e795	whiteboard starter set		89
d6c8f6f2-4722-46b2-8e3f-228b491f3b1b	shop-product	85f8df5b-e52b-4b7f-9340-5d53275b8bed	cable managed scalloped office desk		89
1722a159-dd88-48b6-a3b0-21235c7d6272	shop-product	6740b475-53f9-4e46-8a58-5a1353909e9b	outdoor aluminium snap frame		89
e6ee80ad-59d5-4067-8144-e7bf20350691	shop-product	2ec6862e-cd4c-45ed-8e21-0014e6640b8f	scalloped cable managed desk with storage		86
6b7d2ef3-93c4-49bd-aba1-1f5c94542bad	shop-product	9382bc57-c690-4430-aeee-8b3df075590e	triple locking staff locker		89
d2f9553d-b2de-4f59-b985-1794d13bbda1	shop-product	de4bd967-e1be-4a85-a9e1-29fbbcc97f9f	melamine whiteboard		89
8b4b45bc-bdcb-4960-b0a8-3abd1b5357bd	shop-product	3beb058c-e98f-441e-a00a-ceff65a74cc7	under counter safe		89
a069d4c8-58c0-446e-8ecd-05f2ae681c3f	shop-product	02a4bc50-1698-4f08-857c-627d574f2f10	curved mesh back straight leg visitor chair		93
89e59671-95e1-44f3-9315-706b90ff5e85	shop-product	e879173a-770b-425a-9c3e-1175384d18e5	sled base office reception chair		93
ce977fd9-0035-4807-9edf-63630e6f4de4	shop-product	cc47575e-e848-4d53-a98e-71ecff325753	cable managed office desk with storage		89
814269d4-87c4-4caa-8af0-9b8569b0a663	shop-product	a53d76ba-4461-4aa4-8208-bd444d0b0ad5	mesh back straight leg visitor chair		89
d4a968f2-bb67-4781-ba1b-3ccdc1ce55b3	shop-product	db26979b-03fb-4779-8792-6130b83f29b5	rectangular poseur table with white frame		89
a7adf0e6-2443-498c-abf5-a83c7fbb0cf3	shop-product	c95533dc-95b4-45a2-a1bd-69dde95c1e5b	mesh back stacking visitor chair		93
59063a03-de2b-4c49-b324-0cd5f557eb11	shop-product	1262d2a7-ed19-4d0e-a8f6-dd8a0a1ea3ea	rectangular poseur table with silver frame		89
acc67ae4-56fe-444d-9da7-cad4665f556e	shop-product	bb4b1565-7175-4ab6-a029-3acddd5d551c	rectangular poseur table with black frame		89
027ac716-4df8-481b-a6f8-334cf955473f	shop-product	0f4d5a28-425a-41ce-a980-b8548ca82be1	day grid magnetic whiteboard		89
f6e1131f-a913-487c-a0b1-6617363ae8c4	shop-product	c634752b-c22d-4367-96ed-ab3a2085ffb8	front loading security safe		89
d32419f6-b2dc-47cb-8902-320aef6defd7	shop-product	999805e0-42f9-41fe-b72b-5a43cf04de6c	cable managed rectangular office desk		93
2a614d7a-3722-46e5-b1eb-c7746b4f5f21	shop-product	f1667dd7-f74a-4bc9-9201-3b03f227cca0	lounge chair footstool		93
aaa36058-fa93-433f-8cd4-4ec601a1f61c	shop-product	8310dddf-e5b0-4cf1-a488-6b22498d4096	white frame privacy booth		89
1df2a2da-8b31-46a1-9c95-36556fb4523c	shop-product	107b5b37-c0c0-4ff0-bafb-957ada73ddaf	magnetic glass whiteboard		89
e2a23740-c6fe-4c0a-8f87-2e7843341a4f	shop-product	b2bc7f01-8937-4163-9f3e-63c587fc273a	cashmere swivel lounge chair		89
e430241b-a4b2-4772-88db-03b70e5bbe61	shop-product	84b00ae5-d66c-4644-b9ee-882473c3b314	rotating office desk		89
2724d01d-6b62-40d9-924b-5b8f2ab32a27	shop-product	29fae957-c931-4fa4-88e5-dd045c5dc345	bench booth with table		93
20a03b04-75d4-4fee-ab66-478cac9edfc3	shop-product	68fcd4e6-732c-431a-9b58-b5f09841511c	3 seater office sofa		93
d9b868ac-7b9b-46d1-bf4a-e8f54a2f55c0	shop-product	4e485001-60d3-46b3-883f-0fd82d2ea654	modular training room table		89
8627a0f1-1ecc-4f3e-b95a-cc309317bad2	shop-product	2c442501-c161-408d-9f4b-8e420cd1d195	dark oak rectangular office desk		86
56255256-704b-4f1d-bbcf-ae8908348b39	shop-product	751fffb9-5bfa-4210-b222-eda3139ad731	wooden frame fabric visitor chair		89
18c00f46-8d46-4fea-b694-83cf27c7175d	shop-product	4a38f801-7f1c-4910-85b9-a6de74e2252b	enclosed acoustic office privacy booth		93
16150264-693d-43d7-ba9a-c49368be8bcc	shop-product	727c3207-b105-4043-b908-d389240dfbaf	white shell visitor chair		86
6c840a5f-76ee-4013-a412-75322d898e19	shop-product	43d64979-bb04-41e7-b185-c22f19cefb48	sled frame white shell visitor chair		89
46db1797-b84a-4329-a668-3c268dfb1192	shop-product	07a83e6f-b42e-450b-9bc1-f8911b5cfc78	soft seating armchair		89
3c1e98fc-0072-42ef-876d-0c33ab46eb4f	shop-product	193579e4-8526-4e64-af6a-2f78727e0f48	cream bouclé swivel accent chair		89
af4b09af-168e-46cc-be5b-07c9f1b7f20a	shop-product	10159460-c55d-40f7-a02b-ba8dcdc97965	white shell stacking visitor chair		93
e4090fe5-b272-4179-97fe-ebc21b947f90	shop-product	5d29e4ca-043a-4efb-b6fb-24140a99d9a8	black reception tub sofa		89
61575784-0a8e-4667-9c9b-a3008812ea4a	shop-product	b4dc4006-b360-4841-8ad6-74baeb048e8f	black reception tub chair		89
3d1a1b24-d886-4fa4-963e-734cb3aa0a12	shop-product	e9cc015e-eebd-44c0-b1e1-e69c979a61d5	trapezium mobile training table		89
539b03e1-dd8c-4a81-a4f5-c0a0c9c85df7	shop-product	9147ece3-c68e-4581-b98d-52e01db1fc2a	black frame privacy booth		89
97987b41-72b8-4483-af9b-1b24d040ab87	shop-product	c3b3f58a-00bf-4990-8290-45d49c80e1ec	roll out suspended filing frame		93
712a5ac4-c66c-4e84-8b4d-f0f3e8eac7f5	shop-product	fc9ccedc-bf41-4b5f-979d-51de4b31eb3e	2 and 3 seater office sofa		93
dcb82c6a-04c1-468a-99f2-b7c4877438e3	shop-product	4f5d3852-2b83-4b76-835e-cb85249fc9bf	bisley roll out reference shelf		93
f7849574-d81b-45bc-b783-0ff1b6024ea8	shop-product	32e805f8-ac61-4dd9-9d06-5653db360241	straight training room meeting table		89
bfed10e0-7f94-4476-9a55-fbfb8604dc23	shop-product	34c781b4-44d1-4814-a472-54329904a9f9	acoustic office privacy bench booth		93
fbd3ec1f-b3db-440e-9fce-22a1c3841f16	shop-product	2e10f44e-d095-43f4-b334-9c23cee67d67	forest green accent chair		89
ba24e43c-5366-4362-8a6d-0d36a4d653d5	shop-product	0a84100b-e79c-41f8-a48b-8b9b112ddd66	curved bouclé office sofa		89
f1003d8b-8068-4d7a-8f84-836b7c3233f5	shop-product	7b355f0c-c2db-468b-b727-a9fa816d093e	mobile training table on castors		89
df5ccc0a-c385-4b8a-a52a-444ce85bda7e	shop-product	9a784fd3-a430-4bbb-9603-0883fae0befa	open office privacy booth		93
0fe5111c-b7a7-44f5-bc93-15daaef51de3	shop-product	6eb18f86-61c0-4556-b185-1a7058ea616d	bisley a4 lateral filing frame		93
f009b534-7798-4018-b716-6aee9a1ae13f	shop-product	2908b5b4-16d6-404d-a323-fddb974f6687	pink velvet office accent armchair		93
4c050774-6c5e-4d91-992b-2ecf19a20d23	shop-product	53ab750d-69d5-4671-af79-0093897cf406	curved back office lounge armchair		93
563866a9-65e2-4dd9-96f5-6f7cd7e36c25	shop-product	c5b904fc-ceb5-46ff-8b9b-c9ec83e6eb24	home and office security safe		93
3e95a15e-8227-4860-af04-9a6bfc72d6ea	shop-product	936c51e6-a42d-4a92-abc3-a6e432c06900	2 seater curved office sofa		93
a199e880-040e-4b1f-b74f-c6ef6891387f	shop-product	021a1109-ec82-444c-b8fc-c7c050a188c3	folding office training chair		89
3b3108de-4408-4ce3-b6e4-10cd34af181e	shop-product	c20910b6-c58a-4c90-90c6-25ba37c10b6c	steel mobile under desk pedestal		93
7ab96f86-452d-4325-941c-501224b89001	shop-product	3e5636d4-4772-44cd-abae-a7c26d7427d3	semi-circle training room meeting table		89
fd42ffc3-973d-42a8-a301-1c591af526a3	shop-product	e8415296-3bda-4f35-9edb-1276dbe9cff2	deposit slot home and office safe		89
13333374-d547-4179-a596-268743125ac3	shop-product	1502dd91-d4b5-4f45-b21c-eaa8f4d35143	suspended filing frame		93
38ff0aa5-5a91-4dd6-8d87-12778882db0b	shop-product	940320b5-c36a-429b-80aa-7e4921c7dd99	stacking visitor chair with arms		89
c183499f-26e9-4eac-a481-1d4ca199bec4	shop-product	69e7b65b-48c6-40ce-b95b-8732f111ef3a	bonded leather chrome visitor chair		89
d49740e2-ffdc-4707-9be4-581842b91436	shop-product	a6daf054-b22a-4c4d-8902-c248c13fe32f	heavy duty stacking visitor office chair		89
a4d59631-5f0c-4b86-bcbb-a3b6aff8b2b5	shop-product	29aaa816-e100-4941-a6b8-15dea8912965	3 drawer office pedestal		89
b0ce2e00-0c59-47ef-8f99-6a7e8e349333	shop-product	d576c709-3cbd-4d69-9c40-bd7ec4e69c63	under counter note deposit retail safe		89
65fd16ab-126b-4f5b-a11e-dfd826ee8eca	shop-product	3acced01-420f-4a22-bb55-b8a8a94d19ee	bonded leather sofa chair		86
572e76a2-d027-4705-acf5-653e2e630b8b	shop-product	9b3d91e4-3891-4b69-aa74-21865209756d	modular cube chair		89
d3729b1e-13cc-4387-bfc4-e204255e6f40	shop-product	4e488193-836d-4535-99d7-2ee9a718cad3	semi-circle mobile training table		89
d13c40f9-3dbf-4c55-9fdb-72b7e333bd7e	shop-product	e39a8053-fee2-438f-ac01-3b587869097a	roll out reference shelf		93
947bed18-f861-4708-9d6a-1de90687f35a	shop-product	faf32fd5-7ab5-4bd9-b297-74c8ad01faf6	modular corner sofa unit		93
54056e02-05f1-42a7-bc3a-23c163a1d210	shop-product	1ac6bad5-f6a7-4e49-a0fe-5055ec095814	one drawer fixed under desk pedestal		93
1223ed12-ddc8-4e22-93da-470d258ca4d5	shop-product	1564bb1d-7056-42ea-9fc4-275e17f8fc70	fireproof home office safe		89
57a3642a-5f43-4a3a-affe-e65439b1bd62	shop-product	972e3e04-1129-48f0-b94a-7e874397b6db	steel storage shelf		93
ad6765f4-aa69-48db-8b14-b6d753a2f045	shop-product	762c5d37-ac5d-49a5-bb5f-6e1dcd596ff6	mobile under desk pedestal		93
942c216e-1ea7-48d6-b7a1-1d12ed84d8d1	shop-product	e432fb58-2559-49e7-85d3-0d199fb7173c	police approved gun safe		93
a7b421c8-cb86-45e2-a14c-fb7a12156859	shop-product	012eb899-b518-4f13-9ab3-8f8f91ace359	panel end scalloped rectangular desk		89
dd80a09c-c7cc-4089-b7f7-e7b4a73e4990	shop-product	e1c83830-7152-4e9d-8137-b16ad3da1f47	a4 lateral filing frame		93
20b6137f-158e-460a-9161-e170f02b93eb	shop-product	1341bd03-c1dd-4e94-a787-ea3cfa914624	square reception soft seating stool		93
266559f4-755d-4e6d-8e93-72c50454be60	shop-product	63cc30aa-4047-4a68-a2fe-3cee04fc9cca	fixed under desk pedestal		93
fa080888-0b62-4486-9a89-3dc3e2e5fb71	shop-product	cf1e3764-ccf2-4b08-bc6c-ce22ffd9e9f0	jcq exam paper security safe		89
43abb68d-1f7f-43d4-a566-4707fd3dc2cb	shop-product	22d93316-2b74-4bd0-8ca6-6c0ff47c33d5	round breakout soft seating stool		93
bdd0f473-b79e-4b54-8123-7f19dce875e0	shop-product	33657e8d-da59-4d39-865a-152ff9b9e826	office cupboards with credenza top		93
379eadf9-404e-4ba5-8395-c422b8cddde1	shop-product	71226e16-5b00-431f-8d75-1b2ee4c23381	rectangular soft seating stool		89
b013dce5-19b6-4f99-be69-e22be63c000d	shop-product	0ae47c78-0f51-4559-8169-4f968aea0ffe	mobile office cupboard		89
ff8543aa-8405-4d6a-aa01-3b4a2848a228	shop-product	fb30d7d1-03b6-4b6c-870b-1e5a6211be3e	home and office fireproof data safe		93
2aae0bf4-5385-4d29-9ea3-80474226ba8a	shop-product	466f762e-5dca-4e60-b90f-aa2c2cea83b7	high gloss boardroom table		89
23e0ea00-4abc-4088-974d-a2fc14fe829e	shop-product	75d8a3b6-682f-4ca9-895b-b2c8972fe1aa	boardroom table with pop-up power		89
2ba43795-f053-4dbf-8995-e6370ced9ba8	shop-product	92933d7e-4110-4760-9392-00905436a6ab	square poseur bar table		89
25f3091d-e05d-4316-99e5-b9a44bc17b08	shop-product	27306fb9-f0b7-4927-a63d-835d384690e0	steel tambour office cupboard		93
00cc9da5-2369-4369-a1f5-f0be29b4c931	shop-product	6e08e6a3-af67-4910-8a8b-a7da399eea71	poseur bar table with cross base		89
e530cad2-46c0-4497-9ee8-8e7ec1c237af	shop-product	f9942f4a-cd1d-4d80-9cc0-13bec9f79c46	fireproof filing cupboard safe		93
